"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","Это текст 2911","This is text 2911","","False","context_for_row_2911","",""
"","Это текст 2912","This is text 2912","","False","context_for_row_2912","",""
"","Это текст 2913","This is text 2913","","False","context_for_row_2913","",""
"","Это текст 2914","This is text 2914","","False","context_for_row_2914","",""
"","Это текст 2915","This is text 2915","","False","context_for_row_2915","",""
"","Это текст 2916","This is text 2916","","False","context_for_row_2916","",""
"","Это текст 2917","This is text 2917","","False","context_for_row_2917","",""
"","Это текст 2918","This is text 2918","","False","context_for_row_2918","",""
"","Это текст 2919","This is text 2919","","False","context_for_row_2919","",""
"","Это текст 2920","This is text 2920","","False","context_for_row_2920","",""
"","Это текст 2921","This is text 2921","","False","context_for_row_2921","",""
"","Это текст 2922","This is text 2922","","False","context_for_row_2922","",""
"","Это текст 2923","This is text 2923","","False","context_for_row_2923","",""
"","Это текст 2924","This is text 2924","","False","context_for_row_2924","",""
"","Это текст 2925","This is text 2925","","False","context_for_row_2925","",""
"","Это текст 2926","This is text 2926","","False","context_for_row_2926","",""
"","Это текст 2927","This is text 2927","","False","context_for_row_2927","",""
"","Это текст 2928","This is text 2928","","False","context_for_row_2928","",""
"","Это текст 2929","This is text 2929","","False","context_for_row_2929","",""
"","Это текст 2930","This is text 2930","","False","context_for_row_2930","",""
"","Это текст 2931","This is text 2931","","False","context_for_row_2931","",""
"","Это текст 2932","This is text 2932","","False","context_for_row_2932","",""
"","Это текст 2933","This is text 2933","","False","context_for_row_2933","",""
"","Это текст 2934","This is text 2934","","False","context_for_row_2934","",""
"","Это текст 2935","This is text 2935","","False","context_for_row_2935","",""
"","Это текст 2936","This is text 2936","","False","context_for_row_2936","",""
"","Это текст 2937","This is text 2937","","False","context_for_row_2937","",""
"","Это текст 2938","This is text 2938","","False","context_for_row_2938","",""
"","Это текст 2939","This is text 2939","","False","context_for_row_2939","",""
"","Это текст 2940","This is text 2940","","False","context_for_row_2940","",""
"","Это текст 2941","This is text 2941","","False","context_for_row_2941","",""
"","Это текст 2942","This is text 2942","","False","context_for_row_2942","",""
"","Это текст 2943","This is text 2943","","False","context_for_row_2943","",""
"","Это текст 2944","This is text 2944","","False","context_for_row_2944","",""
"","Это текст 2945","This is text 2945","","False","context_for_row_2945","",""
"","Это текст 2946","This is text 2946","","False","context_for_row_2946","",""
"","Это текст 2947","This is text 2947","","False","context_for_row_2947","",""
"","Это текст 2948","This is text 2948","","False","context_for_row_2948","",""
"","Это текст 2949","This is text 2949","","False","context_for_row_2949","",""
"","Это текст 2950","This is text 2950","","False","context_for_row_2950","",""
"","Это текст 2951","This is text 2951","","False","context_for_row_2951","",""
"","Это текст 2952","This is text 2952","","False","context_for_row_2952","",""
"","Это текст 2953","This is text 2953","","False","context_for_row_2953","",""
"","Это текст 2954","This is text 2954","","False","context_for_row_2954","",""
"","Это текст 2955","This is text 2955","","False","context_for_row_2955","",""
"","Это текст 2956","This is text 2956","","False","context_for_row_2956","",""
"","Это текст 2957","This is text 2957","","False","context_for_row_2957","",""
"","Это текст 2958","This is text 2958","","False","context_for_row_2958","",""
"","Это текст 2959","This is text 2959","","False","context_for_row_2959","",""
"","Это текст 2960","This is text 2960","","False","context_for_row_2960","",""
"","Это текст 2969","This is text 2969","","False","context_for_row_2969","",""
"","Это текст 2970","This is text 2970","","False","context_for_row_2970","",""
"","Это текст 1","This is text 1","","False","context_for_row_1","",""
"","Это текст 2","This is text 2","","False","context_for_row_2","",""
"","Это текст 3","This is  text 3","","False","context_for_row_3","",""
"","Это текст 4","This is  text 4","","False","context_for_row_4","",""
"","Это текст 5","This is  text 5","","False","context_for_row_5","",""
"","Это текст 6","This is  text 6","","False","context_for_row_6","",""
"","Это текст 7","This is  text 7","","False","context_for_row_7","",""
"","Это текст 2971","This is text 2971","","False","context_for_row_2971","",""
"","Это текст 2972","This is text 2972","","False","context_for_row_2972","",""
"","Это текст 2973","This is text 2973","","False","context_for_row_2973","",""
"","Это текст 2974","This is text 2974","","False","context_for_row_2974","",""
"","Это текст 2975","This is text 2975","","False","context_for_row_2975","",""
"","Это текст 2976","This is text 2976","","False","context_for_row_2976","",""
"","Это текст 2977","This is text 2977","","False","context_for_row_2977","",""
"","Это текст 2978","This is text 2978","","False","context_for_row_2978","",""
"","Это текст 2979","This is text 2979","","False","context_for_row_2979","",""
"","Это текст 2980","This is text 2980","","False","context_for_row_2980","",""
"","Это текст 2981","This is text 2981","","False","context_for_row_2981","",""
"","Это текст 2982","This is text 2982","","False","context_for_row_2982","",""
