location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,Это текст 2679,Это текст 2679,,FALSE,context_for_row_2679,,
,Это текст 2680,Это текст 2680,,FALSE,context_for_row_2680,,
,Это текст 2681,Это текст 2681,,FALSE,context_for_row_2681,,
,Это текст 2682,Это текст 2682,,FALSE,context_for_row_2682,,
,Это текст 2683,Это текст 2683,,FALSE,context_for_row_2683,,
,Это текст 2684,Это текст 2684,,FALSE,context_for_row_2684,,
,Это текст 2685,Это текст 2685,,FALSE,context_for_row_2685,,
,Это текст 2686,Это текст 2686,,FALSE,context_for_row_2686,,
,Это текст 2687,Это текст 2687,,FALSE,context_for_row_2687,,
,Это текст 2688,Это текст 2688,,FALSE,context_for_row_2688,,
,Это текст 2689,Это текст 2689,,FALSE,context_for_row_2689,,
,Это текст 2690,Это текст 2690,,FALSE,context_for_row_2690,,
,Это текст 2691,Это текст 2691,,FALSE,context_for_row_2691,,
,Это текст 2692,Это текст 2692,,FALSE,context_for_row_2692,,
,Это текст 2693,Это текст 2693,,FALSE,context_for_row_2693,,
,Это текст 2694,Это текст 2694,,FALSE,context_for_row_2694,,
,Это текст 2695,Это текст 2695,,FALSE,context_for_row_2695,,
,Это текст 2696,Это текст 2696,,FALSE,context_for_row_2696,,
,Это текст 2697,Это текст 2697,,FALSE,context_for_row_2697,,
,Это текст 2698,Это текст 2698,,FALSE,context_for_row_2698,,
,Это текст 2699,Это текст 2699,,FALSE,context_for_row_2699,,
,Это текст 2700,Это текст 2700,,FALSE,context_for_row_2700,,
,Это текст 2701,Это текст 2701,,FALSE,context_for_row_2701,,
,Это текст 2702,Это текст 2702,,FALSE,context_for_row_2702,,
,Это текст 2703,Это текст 2703,,FALSE,context_for_row_2703,,
,Это текст 2704,Это текст 2704,,FALSE,context_for_row_2704,,
,Это текст 2705,Это текст 2705,,FALSE,context_for_row_2705,,
,Это текст 2706,Это текст 2706,,FALSE,context_for_row_2706,,
,Это текст 2707,Это текст 2707,,FALSE,context_for_row_2707,,
,Это текст 2708,Это текст 2708,,FALSE,context_for_row_2708,,
,Это текст 2709,Это текст 2709,,FALSE,context_for_row_2709,,
,Это текст 2710,Это текст 2710,,FALSE,context_for_row_2710,,
,Это текст 2711,Это текст 2711,,FALSE,context_for_row_2711,,
,Это текст 2712,Это текст 2712,,FALSE,context_for_row_2712,,
,Это текст 2713,Это текст 2713,,FALSE,context_for_row_2713,,
,Это текст 2714,Это текст 2714,,FALSE,context_for_row_2714,,
,Это текст 2715,Это текст 2715,,FALSE,context_for_row_2715,,
,Это текст 2716,Это текст 2716,,FALSE,context_for_row_2716,,
,Это текст 2717,Это текст 2717,,FALSE,context_for_row_2717,,
,Это текст 2718,Это текст 2718,,FALSE,context_for_row_2718,,
,Это текст 2719,Это текст 2719,,FALSE,context_for_row_2719,,
,Это текст 2720,Это текст 2720,,FALSE,context_for_row_2720,,
,Это текст 2721,Это текст 2721,,FALSE,context_for_row_2721,,
,Это текст 2722,Это текст 2722,,FALSE,context_for_row_2722,,
,Это текст 2723,Это текст 2723,,FALSE,context_for_row_2723,,
,Это текст 2724,Это текст 2724,,FALSE,context_for_row_2724,,
,Это текст 2725,Это текст 2725,,FALSE,context_for_row_2725,,
,Это текст 2726,Это текст 2726,,FALSE,context_for_row_2726,,
,Это текст 2727,Это текст 2727,,FALSE,context_for_row_2727,,
,Это текст 2728,Это текст 2728,,FALSE,context_for_row_2728,,
,Это текст 2729,Это текст 2729,,FALSE,context_for_row_2729,,
,Это текст 2730,Это текст 2730,,FALSE,context_for_row_2730,,
,Это текст 2731,Это текст 2731,,FALSE,context_for_row_2731,,
,Это текст 2732,Это текст 2732,,FALSE,context_for_row_2732,,
,Это текст 2733,Это текст 2733,,FALSE,context_for_row_2733,,
,Это текст 2734,Это текст 2734,,FALSE,context_for_row_2734,,
,Это текст 2735,Это текст 2735,,FALSE,context_for_row_2735,,
,Это текст 2736,Это текст 2736,,FALSE,context_for_row_2736,,
,Это текст 2737,Это текст 2737,,FALSE,context_for_row_2737,,
,Это текст 2738,Это текст 2738,,FALSE,context_for_row_2738,,
,Это текст 2739,Это текст 2739,,FALSE,context_for_row_2739,,
,Это текст 2740,Это текст 2740,,FALSE,context_for_row_2740,,
,Это текст 2741,Это текст 2741,,FALSE,context_for_row_2741,,
,Это текст 2742,Это текст 2742,,FALSE,context_for_row_2742,,
,Это текст 2743,Это текст 2743,,FALSE,context_for_row_2743,,
,Это текст 2744,Это текст 2744,,FALSE,context_for_row_2744,,
,Это текст 2745,Это текст 2745,,FALSE,context_for_row_2745,,
,Это текст 2746,Это текст 2746,,FALSE,context_for_row_2746,,
,Это текст 2747,Это текст 2747,,FALSE,context_for_row_2747,,
,Это текст 2748,Это текст 2748,,FALSE,context_for_row_2748,,
,Это текст 2749,Это текст 2749,,FALSE,context_for_row_2749,,
,Это текст 2750,Это текст 2750,,FALSE,context_for_row_2750,,
,Это текст 2751,Это текст 2751,,FALSE,context_for_row_2751,,
,Это текст 2752,Это текст 2752,,FALSE,context_for_row_2752,,
,Это текст 2753,Это текст 2753,,FALSE,context_for_row_2753,,
,Это текст 2754,Это текст 2754,,FALSE,context_for_row_2754,,
,Это текст 2755,Это текст 2755,,FALSE,context_for_row_2755,,
,Это текст 2756,Это текст 2756,,FALSE,context_for_row_2756,,
,Это текст 2757,Это текст 2757,,FALSE,context_for_row_2757,,
,Это текст 2758,Это текст 2758,,FALSE,context_for_row_2758,,
,Это текст 2759,Это текст 2759,,FALSE,context_for_row_2759,,
,Это текст 2760,Это текст 2760,,FALSE,context_for_row_2760,,
,Это текст 2761,Это текст 2761,,FALSE,context_for_row_2761,,
,Это текст 2762,Это текст 2762,,FALSE,context_for_row_2762,,
,Это текст 2763,Это текст 2763,,FALSE,context_for_row_2763,,
,Это текст 2764,Это текст 2764,,FALSE,context_for_row_2764,,
,Это текст 2765,Это текст 2765,,FALSE,context_for_row_2765,,
,Это текст 2766,Это текст 2766,,FALSE,context_for_row_2766,,
,Это текст 2767,Это текст 2767,,FALSE,context_for_row_2767,,
,Это текст 2768,Это текст 2768,,FALSE,context_for_row_2768,,
,Это текст 2769,Это текст 2769,,FALSE,context_for_row_2769,,
,Это текст 2770,Это текст 2770,,FALSE,context_for_row_2770,,
,Это текст 2771,Это текст 2771,,FALSE,context_for_row_2771,,
,Это текст 2772,Это текст 2772,,FALSE,context_for_row_2772,,
,Это текст 2773,Это текст 2773,,FALSE,context_for_row_2773,,
,Это текст 2774,Это текст 2774,,FALSE,context_for_row_2774,,
,Это текст 2775,Это текст 2775,,FALSE,context_for_row_2775,,
,Это текст 2776,Это текст 2776,,FALSE,context_for_row_2776,,
,Это текст 2777,Это текст 2777,,FALSE,context_for_row_2777,,
,Это текст 2778,Это текст 2778,,FALSE,context_for_row_2778,,
,Это текст 2779,Это текст 2779,,FALSE,context_for_row_2779,,
,Это текст 2780,Это текст 2780,,FALSE,context_for_row_2780,,
,Это текст 2781,Это текст 2781,,FALSE,context_for_row_2781,,
,Это текст 2782,Это текст 2782,,FALSE,context_for_row_2782,,
,Это текст 2783,Это текст 2783,,FALSE,context_for_row_2783,,
,Это текст 2784,Это текст 2784,,FALSE,context_for_row_2784,,
,Это текст 2785,Это текст 2785,,FALSE,context_for_row_2785,,
,Это текст 2786,Это текст 2786,,FALSE,context_for_row_2786,,
,Это текст 2787,Это текст 2787,,FALSE,context_for_row_2787,,
,Это текст 2788,Это текст 2788,,FALSE,context_for_row_2788,,
,Это текст 2789,Это текст 2789,,FALSE,context_for_row_2789,,
,Это текст 2790,Это текст 2790,,FALSE,context_for_row_2790,,
,Это текст 2791,Это текст 2791,,FALSE,context_for_row_2791,,
,Это текст 2792,Это текст 2792,,FALSE,context_for_row_2792,,
,Это текст 2793,Это текст 2793,,FALSE,context_for_row_2793,,
,Это текст 2794,Это текст 2794,,FALSE,context_for_row_2794,,
,Это текст 2795,Это текст 2795,,FALSE,context_for_row_2795,,
,Это текст 2796,Это текст 2796,,FALSE,context_for_row_2796,,
,Это текст 2797,Это текст 2797,,FALSE,context_for_row_2797,,
,Это текст 2798,Это текст 2798,,FALSE,context_for_row_2798,,
,Это текст 2799,Это текст 2799,,FALSE,context_for_row_2799,,
,Это текст 2800,Это текст 2800,,FALSE,context_for_row_2800,,
,Это текст 2801,Это текст 2801,,FALSE,context_for_row_2801,,
,Это текст 2802,Это текст 2802,,FALSE,context_for_row_2802,,
,Это текст 2803,Это текст 2803,,FALSE,context_for_row_2803,,
,Это текст 2804,Это текст 2804,,FALSE,context_for_row_2804,,
,Это текст 2805,Это текст 2805,,FALSE,context_for_row_2805,,
,Это текст 2806,Это текст 2806,,FALSE,context_for_row_2806,,
,Это текст 2807,Это текст 2807,,FALSE,context_for_row_2807,,
,Это текст 2808,Это текст 2808,,FALSE,context_for_row_2808,,
,Это текст 2809,Это текст 2809,,FALSE,context_for_row_2809,,
,Это текст 2810,Это текст 2810,,FALSE,context_for_row_2810,,
,Это текст 2811,Это текст 2811,,FALSE,context_for_row_2811,,
,Это текст 2812,Это текст 2812,,FALSE,context_for_row_2812,,
,Это текст 2813,Это текст 2813,,FALSE,context_for_row_2813,,
,Это текст 2814,Это текст 2814,,FALSE,context_for_row_2814,,
,Это текст 2815,Это текст 2815,,FALSE,context_for_row_2815,,
,Это текст 2816,Это текст 2816,,FALSE,context_for_row_2816,,
,Это текст 2817,Это текст 2817,,FALSE,context_for_row_2817,,
,Это текст 2818,Это текст 2818,,FALSE,context_for_row_2818,,
,Это текст 2819,Это текст 2819,,FALSE,context_for_row_2819,,
,Это текст 2820,Это текст 2820,,FALSE,context_for_row_2820,,
,Это текст 2821,Это текст 2821,,FALSE,context_for_row_2821,,
,Это текст 2822,Это текст 2822,,FALSE,context_for_row_2822,,
,Это текст 2823,Это текст 2823,,FALSE,context_for_row_2823,,
,Это текст 2824,Это текст 2824,,FALSE,context_for_row_2824,,
,Это текст 2825,Это текст 2825,,FALSE,context_for_row_2825,,
,Это текст 2826,Это текст 2826,,FALSE,context_for_row_2826,,
,Это текст 2827,Это текст 2827,,FALSE,context_for_row_2827,,
,Это текст 2828,Это текст 2828,,FALSE,context_for_row_2828,,
,Это текст 2829,Это текст 2829,,FALSE,context_for_row_2829,,
,Это текст 2830,Это текст 2830,,FALSE,context_for_row_2830,,
,Это текст 2831,Это текст 2831,,FALSE,context_for_row_2831,,
,Это текст 2832,Это текст 2832,,FALSE,context_for_row_2832,,
,Это текст 2833,Это текст 2833,,FALSE,context_for_row_2833,,
,Это текст 2834,Это текст 2834,,FALSE,context_for_row_2834,,
,Это текст 2835,Это текст 2835,,FALSE,context_for_row_2835,,
,Это текст 2836,Это текст 2836,,FALSE,context_for_row_2836,,
,Это текст 2837,Это текст 2837,,FALSE,context_for_row_2837,,
,Это текст 2838,Это текст 2838,,FALSE,context_for_row_2838,,
,Это текст 2839,Это текст 2839,,FALSE,context_for_row_2839,,
,Это текст 2840,Это текст 2840,,FALSE,context_for_row_2840,,
,Это текст 2841,Это текст 2841,,FALSE,context_for_row_2841,,
,Это текст 2842,Это текст 2842,,FALSE,context_for_row_2842,,
,Это текст 2843,Это текст 2843,,FALSE,context_for_row_2843,,
,Это текст 2844,Это текст 2844,,FALSE,context_for_row_2844,,
,Это текст 2845,Это текст 2845,,FALSE,context_for_row_2845,,
